date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:04	804302/804302	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-c45ce%22	https://tony-jin.com/assets/walker-takeaway-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-takeaway-2.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:04	61052/61052	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-ee7c%22	https://tony-jin.com/assets/walker-concepts2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concepts2.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:04	721457/721457	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-b0231%22	https://tony-jin.com/assets/walker-sketches.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-sketches.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	532622/532622	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-8208e%22	https://tony-jin.com/assets/walker-concept-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-1.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	63504/63504	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-f810%22	https://tony-jin.com/assets/walker-concept-1-advantage.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-1-advantage.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	63378/63378	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-f792%22	https://tony-jin.com/assets/walker-concept-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-2.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	63782/63782	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-f926%22	https://tony-jin.com/assets/walker-concept-2-advantage.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-2-advantage.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	70113/70113	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-111e1%22	https://tony-jin.com/assets/walker-concept-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-3.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:05	72586/72586	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-11b8a%22	https://tony-jin.com/assets/walker-concept-3-advantage.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-3-advantage.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:06	106453/106453	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-19fd5%22	https://tony-jin.com/assets/walker-concept-4.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-4.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:06	69558/69558	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-10fb6%22	https://tony-jin.com/assets/walker-concept-4-advantage.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-concept-4-advantage.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:06	122391/122391	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1de17%22	https://tony-jin.com/assets/walker-feedback-design.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-feedback-design.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:06	344427/344427	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29e0-5416b%22	https://tony-jin.com/assets/walker-IA-group.JPG	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-IA-group.jpg	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:06	91230/91230	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1645e%22	https://tony-jin.com/assets/walker-info-arch.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-info-arch.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:07	231857/231857	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-389b1%22	https://tony-jin.com/assets/walker-wireframes-transparent.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-wireframes-transparent.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:07	466879/466879	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-71fbf%22	https://tony-jin.com/assets/walker-user-flow-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-user-flow-1.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:07	385744/385744	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-5e2d0%22	https://tony-jin.com/assets/walker-user-flow-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-user-flow-2.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	539300/539300	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-83aa4%22	https://tony-jin.com/assets/walker-user-flow-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-user-flow-3.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	388202/388202	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-5ec6a%22	https://tony-jin.com/assets/walker-design-frequent-reflections.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-design-frequent-reflections.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	160514/160514	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-27302%22	https://tony-jin.com/assets/walker-design-AI.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-design-AI.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	66684/66684	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1047c%22	https://tony-jin.com/assets/walker-tasks.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-tasks.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	335125/335125	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-51d15%22	https://tony-jin.com/assets/walker-issues-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-issues-1.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:08	405392/405392	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-62f90%22	https://tony-jin.com/assets/walker-issues-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-issues-2.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:09	320867/320867	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-4e563%22	https://tony-jin.com/assets/walker-issues-4.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-issues-4.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:09	1853601/1853601	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1c48a1%22	https://tony-jin.com/assets/walker-issues-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/walker-issues-3.png	(from https://tony-jin.com/html/works/mirror-mirror.html)
10:29:09	447290/447290	---M--	200	added ('OK')	image/png	etag:%225c9d29df-6d33a%22	https://tony-jin.com/assets/THD-DNF.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-DNF.png	(from https://tony-jin.com/html/works/THD.html)
10:29:09	102298/102298	---M--	200	added ('OK')	image/png	etag:%225c9d29df-18f9a%22	https://tony-jin.com/assets/THD-design-process.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-design-process.png	(from https://tony-jin.com/html/works/THD.html)
10:29:10	272821/272821	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-429b5%22	https://tony-jin.com/assets/THD-design-studio.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-design-studio.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:10	104838/104838	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-19986%22	https://tony-jin.com/assets/THD-synth-all.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-synth-all.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:10	241850/241850	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-3b0ba%22	https://tony-jin.com/assets/THD-design-studio-2.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-design-studio-2.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:10	273102/273102	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-42ace%22	https://tony-jin.com/assets/THD-kickoff.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-kickoff.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:11	192698/192698	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-2f0ba%22	https://tony-jin.com/assets/THD-design-studio-help.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-design-studio-help.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:11	216801/216801	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-34ee1%22	https://tony-jin.com/assets/THD-localization.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-localization.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:12	62131/62131	---M--	200	added ('OK')	image/png	etag:%225c9d29df-f2b3%22	https://tony-jin.com/assets/cookfresh-user-needs.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/cookfresh-user-needs.png	(from https://tony-jin.com/html/works/cook-fresh.html)
10:29:12	1911906/1911906	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-1d2c62%22	https://tony-jin.com/assets/THD-synth.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-synth.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:12	160189/160189	---M--	200	added ('OK')	image/png	etag:%225c9d29df-271bd%22	https://tony-jin.com/assets/cookfresh-happy-path-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/cookfresh-happy-path-1.png	(from https://tony-jin.com/html/works/cook-fresh.html)
10:29:12	158771/158771	---M--	200	added ('OK')	image/png	etag:%225c9d29df-26c33%22	https://tony-jin.com/assets/cookfresh-synonyms.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/cookfresh-synonyms.png	(from https://tony-jin.com/html/works/cook-fresh.html)
10:29:12	898995/898995	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-db7b3%22	https://tony-jin.com/assets/THD-fun.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/THD-fun.jpg	(from https://tony-jin.com/html/works/THD.html)
10:29:12	161088/161088	---M--	200	added ('OK')	image/png	etag:%225c9d29df-27540%22	https://tony-jin.com/assets/cookfresh-combo-breakers.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/cookfresh-combo-breakers.png	(from https://tony-jin.com/html/works/cook-fresh.html)
10:29:12	119830/119830	---M--	200	added ('OK')	image/png	etag:%225c9d29df-1d416%22	https://tony-jin.com/assets/cookfresh-new-flows.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/cookfresh-new-flows.png	(from https://tony-jin.com/html/works/cook-fresh.html)
10:29:13	88194/88194	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-15882%22	https://tony-jin.com/assets/up-design-process.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-design-process.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:13	430688/430688	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-69260%22	https://tony-jin.com/assets/up-design-outcome.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-design-outcome.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:13	63362/63362	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-f782%22	https://tony-jin.com/assets/up-expert-all.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-expert-all.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:13	95178/95178	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-173ca%22	https://tony-jin.com/assets/up-comp-icons.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-comp-icons.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:13	254798/254798	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-3e34e%22	https://tony-jin.com/assets/up-comp-analysis-exercises.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-comp-analysis-exercises.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:14	77932/77932	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1306c%22	https://tony-jin.com/assets/up-comp-icons-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-comp-icons-2.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:14	140786/140786	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-225f2%22	https://tony-jin.com/assets/up-comp-analysis-community.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-comp-analysis-community.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:14	202800/202800	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-31830%22	https://tony-jin.com/assets/up-sensors.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-sensors.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:14	44531/44531	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-adf3%22	https://tony-jin.com/assets/up-lit-presenting-data.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-lit-presenting-data.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:15	173267/173267	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-2a4d3%22	https://tony-jin.com/assets/up-persona-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-persona-1.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:15	214041/214041	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-34419%22	https://tony-jin.com/assets/up-persona-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-persona-2.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:15	197110/197110	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29e0-301f6%22	https://tony-jin.com/assets/up-ideation.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-ideation.jpg	(from https://tony-jin.com/html/works/up-up.html)
10:29:15	144782/144782	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-2358e%22	https://tony-jin.com/assets/up-mind-map-transparent.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-mind-map-transparent.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:15	174154/174154	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-2a84a%22	https://tony-jin.com/assets/up-concept-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-concept-1.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:16	351031/351031	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-55b37%22	https://tony-jin.com/assets/up-concept-2-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-concept-2-2.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:16	423677/423677	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-676fd%22	https://tony-jin.com/assets/up-concept-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-concept-2.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:16	1146870/1146870	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-117ff6%22	https://tony-jin.com/assets/up-concept-3-cleaner.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-concept-3-cleaner.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	324992/324992	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29e0-4f580%22	https://tony-jin.com/assets/up-affinity.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-affinity.jpg	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	79302/79302	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-135c6%22	https://tony-jin.com/assets/up-pros-cons.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-pros-cons.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	58398/58398	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-e41e%22	https://tony-jin.com/assets/up-concept-decision.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-concept-decision.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	32371/32371	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-7e73%22	https://tony-jin.com/assets/up-info-arch.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-info-arch.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	359717/359717	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-57d25%22	https://tony-jin.com/assets/up-design-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-design-1.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:17	115575/115575	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-1c377%22	https://tony-jin.com/assets/up-design-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-design-2.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:18	366142/366142	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-5963e%22	https://tony-jin.com/assets/up-usability.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-usability.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:18	138728/138728	---M--	200	added ('OK')	image/png	etag:%225c9d29e0-21de8%22	https://tony-jin.com/assets/up-future.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/up-future.png	(from https://tony-jin.com/html/works/up-up.html)
10:29:18	98309/98309	---M--	200	added ('OK')	image/png	etag:%225c9d29df-18005%22	https://tony-jin.com/assets/REI-design-process.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-design-process.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	975795/975795	---M--	200	added ('OK')	image/png	etag:%225c9d29df-ee3b3%22	https://tony-jin.com/assets/REI-design-outcome.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-design-outcome.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	392992/392992	---M--	200	added ('OK')	image/png	etag:%225c9d29df-5ff20%22	https://tony-jin.com/assets/REI-observation-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-observation-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	339745/339745	---M--	200	added ('OK')	image/png	etag:%225c9d29df-52f21%22	https://tony-jin.com/assets/REI-observation-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-observation-2.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	207043/207043	---M--	200	added ('OK')	image/png	etag:%225c9d29df-328c3%22	https://tony-jin.com/assets/REI-task-analysis.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-task-analysis.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	318063/318063	---M--	200	added ('OK')	image/png	etag:%225c9d29df-4da6f%22	https://tony-jin.com/assets/REI-interviews.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-interviews.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	46080/46080	---M--	200	added ('OK')	image/png	etag:%225c9d29df-b400%22	https://tony-jin.com/assets/REI-survey.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-survey.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:19	508730/508730	---M--	200	added ('OK')	image/png	etag:%225c9d29df-7c33a%22	https://tony-jin.com/assets/REI-affinity-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-affinity-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:20	767664/767664	---M--	200	added ('OK')	image/jpeg	etag:%225c9d29df-bb6b0%22	https://tony-jin.com/assets/REI-affinity-2.jpg	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-affinity-2.jpg	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:20	219005/219005	---M--	200	added ('OK')	image/png	etag:%225c9d29df-3577d%22	https://tony-jin.com/assets/REI-persona-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-persona-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:20	211934/211934	---M--	200	added ('OK')	image/png	etag:%225c9d29df-33bde%22	https://tony-jin.com/assets/REI-persona-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-persona-2.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:20	215494/215494	---M--	200	added ('OK')	image/png	etag:%225c9d29df-349c6%22	https://tony-jin.com/assets/REI-persona-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-persona-3.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:21	157457/157457	---M--	200	added ('OK')	image/png	etag:%225c9d29df-26711%22	https://tony-jin.com/assets/REI-journey-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-journey-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:21	168766/168766	---M--	200	added ('OK')	image/png	etag:%225c9d29df-2933e%22	https://tony-jin.com/assets/REI-journey-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-journey-2.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:21	212400/212400	---M--	200	added ('OK')	image/png	etag:%225c9d29df-33db0%22	https://tony-jin.com/assets/REI-sketches.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-sketches.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:21	172457/172457	---M--	200	added ('OK')	image/png	etag:%225c9d29df-2a1a9%22	https://tony-jin.com/assets/REI-concept-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-concept-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:22	255526/255526	---M--	200	added ('OK')	image/png	etag:%225c9d29df-3e626%22	https://tony-jin.com/assets/REI-concept-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-concept-2.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:22	158556/158556	---M--	200	added ('OK')	image/png	etag:%225c9d29df-26b5c%22	https://tony-jin.com/assets/REI-concept-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-concept-3.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:22	241322/241322	---M--	200	added ('OK')	image/png	etag:%225c9d29df-3aeaa%22	https://tony-jin.com/assets/REI-wireframes.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-wireframes.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:22	911717/911717	---M--	200	added ('OK')	image/png	etag:%225c9d29df-de965%22	https://tony-jin.com/assets/REI-annotated-wireframes.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-annotated-wireframes.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:23	223890/223890	---M--	200	added ('OK')	image/png	etag:%225c9d29df-36a92%22	https://tony-jin.com/assets/REI-iteration-1.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-iteration-1.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:23	195128/195128	---M--	200	added ('OK')	image/png	etag:%225c9d29df-2fa38%22	https://tony-jin.com/assets/REI-iteration-2.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-iteration-2.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:23	657903/657903	---M--	200	added ('OK')	image/png	etag:%225c9d29df-a09ef%22	https://tony-jin.com/assets/REI-UI-all.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-UI-all.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:23	271638/271638	---M--	200	added ('OK')	image/png	etag:%225c9d29df-42516%22	https://tony-jin.com/assets/REI-iteration-3.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-iteration-3.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:23	282816/282816	---M--	200	added ('OK')	image/png	etag:%225c9d29df-450c0%22	https://tony-jin.com/assets/REI-iteration-4.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-iteration-4.png	(from https://tony-jin.com/html/works/rei-backpack.html)
10:29:24	335039/335039	---M--	200	added ('OK')	image/png	etag:%225c9d29df-51cbf%22	https://tony-jin.com/assets/REI-iteration-5.png	C:/My%20Web%20Sites/Tony%20Website/tony-jin.com/assets/REI-iteration-5.png	(from https://tony-jin.com/html/works/rei-backpack.html)
